ages,list_price,num_reviews,piece_count,play_star_rating,review_difficulty,star_rating,theme_name,val_star_rating,country,Id
26,121.9878,8,941,4.6,0,4.6,33,4.3,12,4914
19,35.0922,3,328,4.5,0,4.7,17,4.5,3,4915
23,29.887,3,257,5.0,0,5.0,29,5.0,16,4916
29,97.5878,19,944,3.6,0,4.2,38,4.6,14,4917
16,24.3878,7,174,4.3,2,4.4,6,4.2,12,4918
23,18.2878,10,161,4.7,2,4.9,33,4.7,10,4919
26,52.1971,3,506,5.0,0,5.0,28,5.0,18,4920
9,4.99,2,8,4.5,2,5.0,13,5.0,20,4921
23,14.0322,0,153,0.0,5,0.0,28,0.0,3,4922
22,54.8878,4,402,5.0,0,5.0,17,4.5,8,4923
9,7.0929,0,6,0.0,5,0.0,13,0.0,17,4924
19,67.0878,6,589,4.8,2,4.5,17,4.0,8,4925
29,207.3878,52,2295,4.7,1,4.9,38,4.8,14,4926
0,10.1322,4,143,3.5,2,4.8,4,4.8,3,4927
16,9.99,1,83,5.0,2,5.0,10,5.0,20,4928
30,54.5922,16,494,4.5,0,4.6,39,4.3,3,4929
19,48.7878,2,222,4.5,0,5.0,35,4.5,8,4930
23,24.3878,8,217,4.1,2,3.6,38,4.1,15,4931
8,182.9878,115,2382,4.5,1,4.7,9,4.2,19,4932
11,60.9878,11,52,4.9,2,4.7,13,4.4,2,4933
26,134.139,5,775,4.8,1,4.8,34,4.4,9,4934
16,24.3878,12,239,4.7,2,4.8,6,4.6,14,4935
26,127.7929,8,941,4.6,0,4.6,33,4.3,17,4936
29,91.1924,23,792,4.7,0,4.9,8,4.3,1,4937
13,19.99,0,84,0.0,5,0.0,21,0.0,20,4938
23,42.6878,5,267,3.6,2,3.2,37,3.4,13,4939
16,25.398000000000003,35,249,4.6,2,4.9,6,4.8,4,4940
22,37.6971,2,374,4.0,2,3.5,8,4.0,18,4941
13,30.4878,1,125,5.0,5,4.0,21,4.0,2,4942
14,6.0878,8,78,4.6,4,4.8,7,5.0,19,4943
29,226.1971,52,2295,4.7,1,4.9,38,4.8,18,4944
2,182.9878,18,1456,4.6,0,4.6,37,4.6,8,4945
5,91.4878,142,898,3.9,0,3.8,9,3.7,19,4946
23,11.6922,1,64,5.0,4,5.0,12,5.0,3,4947
26,85.1929,6,765,3.8,0,4.2,29,4.2,17,4948
8,169.99,115,2382,4.5,1,4.7,9,4.2,20,4949
23,79.2878,7,375,4.1,2,3.7,25,2.3,10,4950
0,28.3929,1,234,3.0,2,5.0,4,5.0,17,4951
26,19.99,2,171,5.0,1,5.0,39,5.0,20,4952
19,12.1878,1,102,4.0,2,4.0,8,4.0,6,4953
7,280.5878,0,1966,0.0,5,0.0,34,0.0,8,4954
0,24.3878,1,240,3.0,2,5.0,4,5.0,19,4955
0,15.799,3,119,4.5,2,5.0,4,4.5,9,4956
19,24.3878,1,223,5.0,5,5.0,17,5.0,13,4957
26,48.7878,21,494,4.6,0,4.5,38,4.8,19,4958
26,54.8878,21,494,4.6,0,4.5,38,4.8,2,4959
19,35.4929,2,307,5.0,0,4.5,17,4.5,17,4960
23,36.5878,3,101,3.5,2,4.7,34,4.3,14,4961
25,39.99,2,451,4.5,0,5.0,16,4.5,20,4962
16,7.5924,2,37,4.5,4,4.5,6,5.0,1,4963
18,853.9878,7,2631,4.7,2,4.6,32,3.6,12,4964
8,363.986,88,4867,4.8,1,4.9,38,4.8,11,4965
30,97.5878,28,370,4.6,2,4.5,39,4.2,0,4966
22,48.7878,4,402,5.0,0,5.0,17,4.5,0,4967
19,67.0878,6,589,4.8,2,4.5,17,4.0,19,4968
15,4.8678,16,7,4.8,4,4.4,27,4.3,0,4969
16,12.1878,1,78,4.0,2,5.0,6,4.0,0,4970
11,21.6,1,24,0.0,5,5.0,13,0.0,7,4971
18,12.7729,1,115,4.0,2,5.0,15,4.0,17,4972
13,30.4878,3,94,4.7,0,4.7,21,4.7,2,4973
11,36.5878,0,59,0.0,5,0.0,13,0.0,0,4974
13,12.987,1,75,5.0,5,5.0,21,5.0,16,4975
19,18.2878,0,119,0.0,5,0.0,17,0.0,8,4976
16,23.1971,6,190,4.2,2,3.8,6,4.7,18,4977
29,176.8878,5,1426,2.0,1,2.6,28,1.8,19,4978
18,14.99,0,30,0.0,5,0.0,28,0.0,20,4979
26,56.7929,0,569,0.0,5,0.0,28,0.0,17,4980
23,48.7878,7,358,4.7,0,4.7,25,4.8,15,4981
13,53.88,0,150,0.0,5,0.0,21,0.0,7,4982
11,71.298,0,98,0.0,5,0.0,13,0.0,4,4983
13,12.0,2,67,5.0,4,5.0,21,4.0,7,4984
16,46.7922,5,200,3.8,2,3.2,6,2.0,3,4985
22,27.2922,4,206,5.0,2,4.5,11,4.3,3,4986
11,36.5878,0,38,0.0,5,0.0,13,0.0,19,4987
13,19.4922,1,125,5.0,5,4.0,21,4.0,3,4988
8,143.952,337,1334,4.3,1,4.7,9,4.5,5,4989
14,30.4878,0,442,0.0,5,0.0,7,0.0,0,4990
8,379.9924,143,2704,4.2,1,4.7,39,4.3,1,4991
25,34.986,8,339,4.3,0,4.3,16,4.4,11,4992
22,115.9971,4,871,5.0,0,4.8,17,4.0,18,4993
23,15.8478,8,45,3.6,2,4.0,12,3.5,6,4994
29,219.5878,6,1413,4.3,0,4.3,34,3.7,13,4995
20,14.352,11,109,4.5,2,4.7,38,4.8,5,4996
19,18.2878,13,124,4.2,2,4.8,25,4.8,0,4997
11,67.0878,3,28,5.0,2,5.0,13,4.5,19,4998
24,52.1971,6,387,4.2,2,4.7,26,4.2,18,4999
0,42.6878,30,230,4.1,2,4.4,19,3.7,10,5000
26,121.38,23,1047,4.7,0,4.7,37,4.3,4,5001
26,36.5878,0,104,0.0,5,0.0,34,0.0,10,5002
23,18.2878,1,56,5.0,2,5.0,12,5.0,0,5003
19,14.99,6,174,3.8,0,4.3,17,4.0,20,5004
13,11.186,1,75,5.0,5,5.0,21,5.0,11,5005
19,58.37,3,326,4.0,1,3.7,17,3.0,16,5006
13,24.3878,2,95,2.5,2,3.0,21,3.0,12,5007
14,9.552,46,1,3.2,4,2.6,7,2.5,5,5008
23,24.3878,1,135,5.0,5,5.0,39,5.0,0,5009
26,48.7878,21,494,4.6,0,4.5,38,4.8,19,5010
15,3.99,13,8,4.3,4,4.8,27,4.0,20,5011
23,15.48,8,45,3.6,2,4.0,12,3.5,7,5012
23,29.99,4,391,5.0,0,4.8,33,4.8,20,5013
30,31.1922,57,10,4.6,2,4.5,30,3.9,3,5014
16,7.0122,2,37,4.5,4,4.5,6,5.0,3,5015
26,68.3924,8,631,4.7,2,4.8,39,4.3,1,5016
16,31.1922,8,248,3.4,2,3.8,6,3.5,3,5017
30,104.986,28,370,4.6,2,4.5,39,4.2,11,5018
19,12.0,9,92,4.7,2,4.7,34,4.7,7,5019
16,9.99,4,85,4.3,2,4.0,25,4.5,20,5020
19,12.1878,1,109,5.0,0,5.0,8,5.0,6,5021
13,18.2878,2,67,5.0,0,5.0,21,5.0,8,5022
18,853.9878,7,2631,4.7,2,4.6,32,3.6,2,5023
20,12.1878,1,68,4.0,4,4.0,29,3.0,10,5024
23,71.952,6,492,4.7,0,4.3,25,4.0,5,5025
25,50.898,4,422,4.0,0,4.8,8,4.3,4,5026
19,12.138,6,122,4.5,2,4.5,8,4.7,4,5027
26,140.2878,23,1047,4.7,0,4.7,37,4.3,8,5028
19,17.7429,40,125,4.5,4,4.7,34,4.8,17,5029
0,42.6878,3,1,5.0,0,5.0,24,3.3,6,5030
8,115.8878,134,1077,4.4,0,4.7,9,4.5,19,5031
16,18.186,1,127,5.0,2,5.0,6,5.0,11,5032
13,36.5878,1,151,5.0,2,5.0,21,5.0,10,5033
8,167.88,115,2382,4.5,1,4.7,9,4.2,7,5034
13,29.887,0,115,0.0,5,0.0,21,0.0,16,5035
19,15.1924,1,163,5.0,2,4.0,17,2.0,1,5036
25,170.7878,3,1019,5.0,2,5.0,20,4.3,12,5037
19,85.3878,8,622,4.6,0,4.1,17,3.3,13,5038
8,219.5878,53,2670,4.2,1,4.4,9,4.2,12,5039
0,12.1878,2,105,3.0,2,5.0,4,5.0,19,5040
0,23.952,1,240,3.0,2,5.0,4,5.0,5,5041
8,248.4929,91,2464,4.9,1,4.9,9,4.7,17,5042
6,311.952,75,3929,3.9,1,4.6,39,4.6,5,5043
16,35.4929,7,310,4.4,2,4.7,6,4.7,17,5044
3,243.9878,1,1,5.0,0,4.0,24,3.0,0,5045
26,86.352,12,457,4.4,2,4.3,34,3.6,5,5046
10,20.986,6,36,4.8,2,5.0,13,4.7,11,5047
13,12.1878,3,59,4.3,2,5.0,21,4.3,0,5048
25,158.5878,1,1250,5.0,0,5.0,6,4.0,0,5049
3,134.1878,6,1,4.0,4,4.3,24,3.0,14,5050
11,23.3922,1,31,5.0,2,5.0,13,4.0,3,5051
16,9.99,0,86,0.0,5,0.0,17,0.0,20,5052
13,12.1878,3,62,4.3,2,4.7,21,5.0,15,5053
0,12.1878,1,135,1.0,4,4.0,4,3.0,0,5054
13,22.7924,2,95,2.5,2,3.0,21,3.0,1,5055
13,21.9478,2,95,2.5,2,3.0,21,3.0,14,5056
11,58.37,0,70,0.0,5,0.0,13,0.0,16,5057
0,28.3929,0,209,0.0,5,0.0,4,0.0,17,5058
28,67.0878,14,670,4.2,0,4.5,8,4.3,10,5059
23,19.4922,18,233,4.6,2,4.6,38,4.5,3,5060
23,30.4878,4,102,4.8,4,4.5,12,4.0,0,5061
0,24.3878,1,234,3.0,2,5.0,4,5.0,10,5062
0,25.987,0,209,0.0,5,0.0,4,0.0,16,5063
29,152.4878,15,825,4.7,0,4.7,34,4.3,8,5064
22,30.4878,8,356,4.0,0,4.6,8,4.9,8,5065
8,134.139,66,1167,4.5,0,4.9,9,4.7,9,5066
26,73.139,29,544,4.6,0,4.7,38,4.5,9,5067
0,12.1878,1,136,0.0,5,5.0,4,0.0,14,5068
5,48.7878,23,468,3.6,0,4.7,1,4.1,12,5069
16,21.6,0,125,0.0,5,0.0,15,0.0,7,5070
0,12.987,3,122,2.7,4,4.0,4,3.0,16,5071
13,28.752,2,95,2.5,2,3.0,21,3.0,5,5072
8,195.1878,115,2382,4.5,1,4.7,9,4.2,10,5073
26,48.7878,21,494,4.6,0,4.5,38,4.8,6,5074
26,85.3878,12,457,4.4,2,4.3,34,3.6,2,5075
29,75.9924,19,944,3.6,0,4.2,38,4.6,1,5076
0,12.1878,1,136,0.0,5,5.0,4,0.0,6,5077
19,18.2878,40,125,4.5,4,4.7,34,4.8,12,5078
22,31.1922,2,217,5.0,0,5.0,11,4.5,3,5079
15,4.998,13,8,4.3,4,4.8,27,4.0,4,5080
9,36.5878,0,34,0.0,5,0.0,13,0.0,2,5081
14,9.8724,6,1,4.7,4,4.7,7,4.3,1,5082
29,73.1878,8,876,4.7,0,5.0,38,4.6,13,5083
23,18.258,7,38,4.1,2,4.3,12,3.7,4,5084
22,29.99,4,345,4.5,2,4.8,34,4.3,20,5085
20,12.1878,0,61,0.0,5,0.0,29,0.0,6,5086
16,5.99,0,61,0.0,5,0.0,15,0.0,20,5087
26,121.9878,8,941,4.6,0,4.6,33,4.3,0,5088
9,15.1924,0,41,0.0,5,0.0,13,0.0,1,5089
11,42.639,1,37,5.0,4,5.0,13,5.0,9,5090
13,48.7878,1,178,5.0,4,5.0,21,4.0,6,5091
19,37.9924,2,222,4.5,0,5.0,35,4.5,1,5092
24,60.93899999999999,0,278,0.0,5,0.0,26,0.0,9,5093
19,42.6878,6,271,4.5,2,4.8,10,4.5,10,5094
14,6.0878,5,66,4.5,2,4.8,7,4.5,2,5095
26,38.987,7,92,4.1,2,4.7,34,3.9,16,5096
26,73.1878,14,376,4.0,2,3.5,34,3.3,14,5097
9,12.1878,0,18,0.0,5,0.0,13,0.0,2,5098
29,48.7878,6,168,4.6,0,5.0,34,4.0,0,5099
29,77.9922,6,914,4.8,0,4.8,38,4.7,3,5100
13,35.4929,1,151,5.0,2,5.0,21,5.0,17,5101
15,4.8678,15,7,4.8,4,4.5,27,4.4,12,5102
0,9.99,2,108,3.5,2,5.0,4,4.0,20,5103
8,292.7878,99,4002,4.7,1,4.8,9,4.5,13,5104
7,609.9878,85,4016,4.5,1,3.9,34,3.5,6,5105
11,28.0478,4,24,5.0,2,4.8,13,4.7,13,5106
0,32.9278,33,231,4.4,2,4.6,19,4.5,15,5107
0,15.799,1,149,2.0,4,3.0,4,4.0,9,5108
23,14.99,13,203,4.5,0,4.5,33,4.5,20,5109
23,18.2878,19,181,4.7,2,4.9,33,4.8,0,5110
23,24.99,10,82,4.5,2,4.1,34,3.5,20,5111
24,113.9924,7,729,4.0,0,4.1,26,3.7,1,5112
5,43.152,53,321,3.2,0,4.6,1,4.4,5,5113
14,9.7478,6,1,4.7,4,4.7,7,4.3,0,5114
23,35.598,6,76,4.2,2,4.5,12,3.4,4,5115
29,89.88,11,1202,4.7,0,4.5,38,4.4,7,5116
11,15.5922,2,39,5.0,0,5.0,13,5.0,3,5117
5,91.4878,142,898,3.9,0,3.8,9,3.7,10,5118
16,7.3078,5,53,3.8,2,3.6,6,4.2,15,5119
23,42.6878,6,341,4.4,2,4.3,38,4.2,14,5120
23,22.7924,18,233,4.6,2,4.6,38,4.5,1,5121
27,53.88,23,496,3.6,2,3.3,19,2.7,7,5122
29,38.9922,6,168,4.6,0,5.0,34,4.0,3,5123
13,10.1322,3,62,4.3,2,4.7,21,5.0,3,5124
22,36.5878,7,229,4.4,2,4.6,34,4.3,10,5125
14,18.9924,7,221,4.3,2,4.1,7,4.3,1,5126
23,59.99,7,375,4.1,2,3.7,25,2.3,20,5127
2,121.9878,8,1005,4.1,0,4.4,39,4.1,8,5128
11,95.952,1,106,4.0,2,5.0,13,4.0,5,5129
7,283.9929,61,2028,4.6,1,4.8,29,4.3,17,5130
25,31.1922,2,360,4.0,0,4.0,16,3.5,3,5131
19,12.1878,3,91,4.7,2,4.3,34,4.0,10,5132
24,63.8929,1,470,5.0,0,5.0,26,5.0,17,5133
20,12.1878,2,73,5.0,2,5.0,29,3.5,8,5134
0,12.432,2,105,3.0,2,5.0,4,5.0,5,5135
20,14.1929,11,109,4.5,2,4.7,38,4.8,17,5136
0,42.6878,14,708,4.5,0,4.6,4,4.9,14,5137
25,68.3078,2,464,4.0,2,4.5,34,3.5,19,5138
23,54.5922,7,375,4.1,2,3.7,25,2.3,3,5139
8,219.5878,53,2670,4.2,1,4.4,9,4.2,13,5140
30,97.5878,28,370,4.6,2,4.5,39,4.2,12,5141
0,12.1878,1,141,2.0,4,4.0,4,4.0,12,5142
11,72.4971,1,67,5.0,0,5.0,13,5.0,18,5143
16,57.552,16,337,3.6,2,3.3,6,2.7,5,5144
16,18.2878,1,127,5.0,2,5.0,6,5.0,10,5145
7,243.9878,61,2028,4.6,1,4.8,29,4.3,19,5146
16,24.3878,7,174,4.3,2,4.4,6,4.2,6,5147
22,106.4929,1,577,0.0,5,5.0,5,0.0,17,5148
16,36.5878,2,347,4.5,4,5.0,6,5.0,8,5149
0,9.99,1,113,5.0,2,5.0,4,5.0,20,5150
11,71.298,0,104,0.0,5,0.0,13,0.0,4,5151
23,12.987,2,176,4.5,2,4.5,39,4.5,16,5152
7,341.5878,19,3444,4.9,1,5.0,37,4.9,14,5153
26,92.7971,6,557,4.2,1,4.3,34,4.4,18,5154
23,28.3929,18,233,4.6,2,4.6,38,4.5,17,5155
8,464.0,130,4634,4.7,1,4.8,18,4.7,18,5156
29,188.4971,34,1376,4.0,1,4.3,34,3.8,18,5157
2,125.986,8,1005,4.1,0,4.4,39,4.1,11,5158
3,42.6878,0,1,0.0,5,0.0,24,0.0,13,5159
25,103.87,1,695,0.0,5,5.0,16,0.0,16,5160
0,12.1878,4,126,2.0,2,5.0,4,4.5,6,5161
25,181.87,1,1250,5.0,0,5.0,6,4.0,16,5162
23,11.6922,4,155,3.8,2,4.8,39,4.8,3,5163
13,36.539,1,95,5.0,4,5.0,21,4.0,9,5164
19,10.1322,4,78,4.0,4,4.3,34,4.0,3,5165
26,24.3878,1,94,4.0,2,4.0,34,4.0,12,5166
7,129.1924,367,1969,4.6,1,4.9,19,4.9,1,5167
16,24.3878,11,214,4.5,2,4.5,6,4.1,19,5168
20,12.1524,2,73,5.0,2,5.0,29,3.5,1,5169
23,18.962,0,56,0.0,5,0.0,12,0.0,1,5170
0,9.99,3,127,3.5,4,4.7,4,4.7,20,5171
0,12.1878,1,149,2.0,4,3.0,4,4.0,13,5172
16,36.5878,14,294,4.2,0,4.2,6,4.1,14,5173
15,3.1122,26,7,4.3,4,4.1,27,3.3,3,5174
20,12.0,11,109,4.5,2,4.7,38,4.8,7,5175
26,42.5929,5,330,4.0,0,4.8,39,4.2,17,5176
19,14.99,15,108,3.8,4,4.1,34,3.9,20,5177
29,243.939,6,1413,4.3,0,4.3,34,3.7,9,5178
19,12.1878,9,92,4.7,2,4.7,34,4.7,13,5179
0,12.1878,2,105,3.0,2,5.0,4,5.0,6,5180
22,18.2878,5,223,4.7,2,4.4,8,5.0,8,5181
26,89.88,17,674,4.9,0,4.7,25,4.2,7,5182
26,40.5971,5,330,4.0,0,4.8,39,4.2,18,5183
19,70.1922,3,585,4.3,1,4.3,15,3.3,3,5184
16,21.9478,89,24,2.9,2,2.5,6,2.2,6,5185
20,18.2878,4,69,5.0,2,4.3,26,2.7,6,5186
0,42.6878,4,1,3.0,1,3.5,24,4.0,2,5187
22,34.986,12,285,4.3,2,4.2,8,4.4,11,5188
24,24.3878,5,247,5.0,0,4.6,26,4.8,2,5189
5,99.99,77,734,4.3,0,4.3,9,4.1,20,5190
23,34.7971,2,198,4.0,5,4.5,37,4.0,18,5191
25,60.93899999999999,4,422,4.0,0,4.8,8,4.3,9,5192
26,24.99,1,251,5.0,0,5.0,28,5.0,20,5193
13,21.9478,2,108,4.5,2,4.5,21,4.0,15,5194
23,24.3878,7,142,4.4,2,4.7,39,4.6,15,5195
23,41.986,10,377,4.8,2,4.6,25,4.3,11,5196
29,141.9929,6,914,4.8,0,4.8,38,4.7,17,5197
16,48.7878,16,337,3.6,2,3.3,6,2.7,10,5198
10,30.4878,0,70,0.0,5,0.0,13,0.0,10,5199
0,30.439,1,240,3.0,2,5.0,4,5.0,9,5200
19,54.8878,0,370,0.0,5,0.0,17,0.0,19,5201
23,37.9924,7,358,4.7,0,4.7,25,4.8,1,5202
23,24.99,3,100,3.3,4,4.0,34,4.0,20,5203
22,85.3878,2,603,5.0,1,4.5,17,5.0,0,5204
13,12.1878,0,73,0.0,5,0.0,21,0.0,0,5205
23,24.3878,2,241,5.0,0,5.0,26,4.5,6,5206
7,243.9878,52,2294,3.3,0,4.5,15,4.3,0,5207
30,109.7878,28,370,4.6,2,4.5,39,4.2,8,5208
22,109.7878,1,883,5.0,5,5.0,6,5.0,2,5209
19,19.99,10,223,4.4,2,4.4,25,4.9,20,5210
22,73.139,2,289,3.0,2,3.5,14,2.5,9,5211
30,49.2971,57,10,4.6,2,4.5,30,3.9,18,5212
25,29.99,10,386,3.2,0,3.8,8,3.9,20,5213
20,12.1878,1,48,5.0,4,5.0,38,5.0,15,5214
16,12.1878,0,89,0.0,5,0.0,25,0.0,14,5215
16,12.138,2,87,4.5,2,4.5,6,5.0,4,5216
0,12.432,1,113,5.0,2,5.0,4,5.0,5,5217
19,24.0,4,216,4.5,2,4.5,34,4.5,7,5218
8,365.9878,143,2704,4.2,1,4.7,39,4.3,6,5219
26,109.7878,71,717,4.7,0,4.7,34,4.1,8,5220
13,12.1878,1,75,5.0,5,5.0,21,5.0,19,5221
11,24.3878,2,26,5.0,0,5.0,13,5.0,6,5222
29,97.5878,19,944,3.6,0,4.2,38,4.6,2,5223
26,97.5878,6,557,4.2,1,4.3,34,4.4,15,5224
13,10.1322,2,67,5.0,4,5.0,21,4.0,3,5225
23,30.4878,19,201,4.1,2,4.6,37,4.4,19,5226
30,51.87,57,10,4.6,2,4.5,30,3.9,16,5227
11,38.352,0,38,0.0,5,0.0,13,0.0,5,5228
26,134.1878,8,1004,4.9,0,5.0,25,4.9,15,5229
19,48.7878,10,374,3.9,2,4.0,6,3.3,14,5230
23,30.4878,2,105,3.5,2,4.0,12,3.5,15,5231
18,12.1878,1,80,5.0,2,5.0,15,5.0,10,5232
26,36.5878,8,341,4.2,0,4.6,38,4.5,8,5233
19,18.2878,0,119,0.0,5,0.0,17,0.0,14,5234
29,195.1878,31,1416,4.6,0,4.8,34,4.4,8,5235
26,48.7878,21,494,4.6,0,4.5,38,4.8,0,5236
19,18.2878,13,124,4.2,2,4.8,25,4.8,10,5237
19,27.6,6,229,4.4,2,4.7,25,5.0,7,5238
22,21.2929,27,174,4.5,2,4.7,8,4.7,17,5239
19,69.5971,4,360,4.8,0,5.0,22,4.3,18,5240
0,12.1878,3,101,4.0,0,4.7,4,4.5,15,5241
22,30.4878,8,356,4.0,0,4.6,8,4.9,15,5242
0,15.799,2,108,3.5,2,5.0,4,4.0,9,5243
11,23.952,0,26,0.0,5,0.0,13,0.0,5,5244
26,49.99,2,556,4.5,0,4.0,29,4.5,20,5245
13,36.5878,1,151,5.0,2,5.0,21,5.0,10,5246
23,18.2878,2,58,4.5,2,4.5,12,4.0,12,5247
10,28.3929,6,36,4.8,2,5.0,13,4.7,17,5248
15,4.8678,13,8,4.3,4,4.8,27,4.0,15,5249
7,280.5878,87,1703,3.3,1,4.3,34,4.1,15,5250
13,12.1878,3,62,4.3,2,4.7,21,5.0,2,5251
23,24.3878,0,217,0.0,5,0.0,28,0.0,14,5252
26,67.152,0,569,0.0,5,0.0,28,0.0,5,5253
9,6.0878,0,6,0.0,5,0.0,13,0.0,14,5254
11,36.5878,2,57,5.0,0,5.0,13,5.0,10,5255
22,37.6971,38,282,4.5,2,4.7,34,4.7,18,5256
19,101.3922,10,894,4.2,2,4.7,6,4.0,3,5257
26,39.99,6,439,4.8,0,4.8,29,4.8,20,5258
13,34.986,0,149,0.0,5,0.0,21,0.0,11,5259
14,17.7429,24,1,4.3,4,4.1,7,3.5,17,5260
22,67.0878,0,397,0.0,5,0.0,3,0.0,14,5261
26,19.152,2,171,5.0,1,5.0,39,5.0,5,5262
0,425.9929,38,601,4.4,1,4.3,24,3.7,17,5263
25,51.87,10,386,3.2,0,3.8,8,3.9,16,5264
8,268.3878,64,4163,3.7,1,4.6,9,4.6,0,5265
29,73.1878,9,554,3.9,1,4.0,34,3.8,12,5266
26,73.1878,8,747,4.3,0,4.5,38,4.5,0,5267
9,38.352,0,34,0.0,5,0.0,13,0.0,5,5268
25,42.639,5,379,4.0,2,4.4,8,4.2,9,5269
24,97.37,1,717,5.0,1,5.0,26,5.0,16,5270
19,146.339,16,919,4.5,0,4.6,6,4.6,9,5271
23,58.37,5,406,5.0,0,4.8,10,4.8,16,5272
16,29.887,8,144,4.4,2,4.3,6,4.0,16,5273
19,86.598,8,622,4.6,0,4.1,17,3.3,4,5274
3,30.4878,1,1,5.0,2,5.0,24,0.0,0,5275
0,349.99,38,601,4.4,1,4.3,24,3.7,20,5276
26,56.7929,21,494,4.6,0,4.5,38,4.8,17,5277
29,207.3878,52,2295,4.7,1,4.9,38,4.8,12,5278
29,103.6878,4,746,4.5,2,4.3,34,4.0,12,5279
19,29.887,4,186,5.0,2,4.5,17,4.8,16,5280
11,30.4878,0,32,0.0,5,0.0,13,0.0,12,5281
14,6.487,4,55,4.3,0,4.5,7,4.3,16,5282
5,48.7878,14,386,4.1,0,4.4,1,3.6,15,5283
22,18.2878,5,223,4.7,2,4.4,8,5.0,13,5284
22,103.6878,2,577,5.0,0,5.0,5,4.0,12,5285
23,49.99,5,259,4.8,0,4.2,12,3.6,20,5286
19,41.88,3,307,4.7,2,4.7,15,4.7,7,5287
29,89.88,6,914,4.8,0,4.8,38,4.7,7,5288
23,25.0724,7,142,4.4,2,4.7,39,4.6,1,5289
22,35.598,8,229,4.4,2,4.6,34,4.3,4,5290
19,50.898,10,374,3.9,2,4.0,6,3.3,4,5291
0,12.1878,2,108,3.5,2,5.0,4,4.0,0,5292
23,18.2878,3,73,3.7,2,4.3,12,4.0,15,5293
19,15.799,0,109,0.0,5,0.0,8,0.0,9,5294
13,14.1929,3,59,4.3,2,5.0,21,4.3,17,5295
16,28.3929,3,141,4.3,2,4.3,6,4.7,17,5296
13,49.99,0,150,0.0,5,0.0,21,0.0,20,5297
19,38.352,1,309,5.0,2,5.0,17,5.0,5,5298
10,34.986,4,65,4.8,4,5.0,13,4.0,11,5299
13,18.2878,2,63,4.0,2,4.5,21,4.0,13,5300
13,29.99,5,137,4.4,4,4.2,21,3.8,20,5301
14,6.192,4,55,4.3,0,4.5,7,4.3,5,5302
13,12.912,3,59,4.3,2,5.0,21,4.3,5,5303
0,30.439,0,209,0.0,5,0.0,4,0.0,9,5304
19,13.0471,0,109,0.0,5,0.0,8,0.0,18,5305
16,12.987,2,87,4.5,2,4.5,6,5.0,16,5306
22,36.5878,19,157,3.4,2,2.6,34,1.9,10,5307
20,12.1878,0,69,0.0,5,0.0,29,0.0,12,5308
29,97.5878,6,914,4.8,0,4.8,38,4.7,19,5309
25,36.5878,2,360,4.0,0,4.0,16,3.5,0,5310
0,45.37,14,708,4.5,0,4.6,4,4.9,16,5311
19,22.087,40,125,4.5,4,4.7,34,4.8,16,5312
16,18.186,1,126,5.0,2,5.0,6,4.0,11,5313
19,24.3878,4,186,5.0,2,4.5,17,4.8,14,5314
11,14.0322,0,15,0.0,5,0.0,13,0.0,3,5315
24,36.5878,2,1,5.0,4,4.0,24,2.5,0,5316
5,97.5878,14,744,3.2,1,4.6,1,4.1,19,5317
11,36.5878,2,57,5.0,0,5.0,13,5.0,6,5318
29,97.5878,19,944,3.6,0,4.2,38,4.6,8,5319
0,12.1878,3,122,2.7,4,4.0,4,3.0,12,5320
23,9.99,0,83,0.0,5,0.0,28,0.0,20,5321
29,85.3878,23,792,4.7,0,4.9,8,4.3,2,5322
13,48.7878,2,191,5.0,0,5.0,21,4.5,19,5323
23,17.7429,3,179,5.0,2,5.0,33,5.0,17,5324
22,24.3878,1,200,5.0,0,5.0,8,5.0,0,5325
30,48.7878,57,10,4.6,2,4.5,30,3.9,14,5326
13,36.5878,2,175,5.0,5,5.0,21,4.0,12,5327
14,6.0878,8,78,4.6,4,4.8,7,5.0,15,5328
13,24.3878,0,131,0.0,5,0.0,21,0.0,10,5329
29,134.1878,15,825,4.7,0,4.7,34,4.3,0,5330
16,9.99,0,75,0.0,5,0.0,15,0.0,20,5331
4,215.952,19,2382,4.5,0,4.9,39,4.7,5,5332
7,304.939,61,2028,4.6,1,4.8,29,4.3,9,5333
19,15.6,15,108,3.8,4,4.1,34,3.9,7,5334
23,81.1971,6,492,4.7,0,4.3,25,4.0,18,5335
26,21.2929,9,199,4.3,2,4.7,39,4.8,17,5336
19,35.4929,1,229,5.0,0,5.0,17,5.0,17,5337
25,68.3078,2,464,4.0,2,4.5,34,3.5,6,5338
6,279.99,75,3929,3.9,1,4.6,39,4.6,20,5339
23,18.258,8,45,3.6,2,4.0,12,3.5,4,5340
23,24.3878,1,135,5.0,5,5.0,39,5.0,13,5341
19,142.87,3,792,3.3,0,3.7,6,3.3,16,5342
0,13.986,1,136,0.0,5,5.0,4,0.0,11,5343
22,25.186,2,145,5.0,0,5.0,16,3.5,11,5344
25,191.952,3,1019,5.0,2,5.0,20,4.3,5,5345
19,14.6278,1,102,4.0,2,4.0,8,4.0,15,5346
19,24.3878,0,210,0.0,5,0.0,17,0.0,0,5347
16,79.2878,9,561,3.9,2,3.3,6,3.6,14,5348
16,10.1322,0,86,0.0,5,0.0,17,0.0,3,5349
22,75.9924,0,609,0.0,5,0.0,36,0.0,1,5350
24,86.352,4,549,4.7,2,4.8,26,4.3,5,5351
